owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
jgraph,mxgraph,jgraph/mxgraph,2385,England/Switzerland,ch,"HTML,JavaScript,Java,C#,PHP,CSS,ASP",HTML,327,https://api.github.com/users/jgraph,https://api.github.com/repos/jgraph/mxgraph/languages,https://api.github.com/repos/jgraph/mxgraph/contributors
status-im,status-react,status-im/status-react,2374,"Zug, Switzerland",ch,"Clojure,Python,Objective-C,Java,Shell,JavaScript,C++,Groovy,Ruby,CMake,Makefile,Dockerfile,Batchfile,C",Clojure,3264,https://api.github.com/users/status-im,https://api.github.com/repos/status-im/status-react/languages,https://api.github.com/repos/status-im/status-react/contributors
0xced,XCDYouTubeKit,0xced/XCDYouTubeKit,2367,"Fribourg, Switzerland",ch,"Objective-C,Shell,Swift,C,Makefile,Ruby,Python",Objective-C,1021,https://api.github.com/users/0xced,https://api.github.com/repos/0xced/XCDYouTubeKit/languages,https://api.github.com/repos/0xced/XCDYouTubeKit/contributors
marcbachmann,node-html-pdf,marcbachmann/node-html-pdf,2307,"Zurich, Switzerland",ch,"JavaScript,HTML",JavaScript,239,https://api.github.com/users/marcbachmann,https://api.github.com/repos/marcbachmann/node-html-pdf/languages,https://api.github.com/repos/marcbachmann/node-html-pdf/contributors
wjakob,nanogui,wjakob/nanogui,2197,"Lausanne, Switzerland",ch,"C++,C,Python,CMake,Shell,Objective-C++",C++,477,https://api.github.com/users/wjakob,https://api.github.com/repos/wjakob/nanogui/languages,https://api.github.com/repos/wjakob/nanogui/contributors
snabbco,snabb,snabbco/snabb,2038,Switzerland,ch,"Lua,C,HTML,Assembly,Shell,Makefile,Python,C++,Batchfile,CSS,Nix,Roff,Perl,Ruby",Lua,8134,https://api.github.com/users/snabbco,https://api.github.com/repos/snabbco/snabb/languages,https://api.github.com/repos/snabbco/snabb/contributors
sustrik,libmill,sustrik/libmill,2017,"Zurich, Switzerland",ch,"C,C++,M4,Makefile,CMake,Shell",C,1172,https://api.github.com/users/sustrik,https://api.github.com/repos/sustrik/libmill/languages,https://api.github.com/repos/sustrik/libmill/contributors
nightrome,really-awesome-gan,nightrome/really-awesome-gan,1954,Zurich,ch,,,222,https://api.github.com/users/nightrome,https://api.github.com/repos/nightrome/really-awesome-gan/languages,https://api.github.com/repos/nightrome/really-awesome-gan/contributors
tobie,ua-parser,tobie/ua-parser,1943,"Geneva, Switzerland",ch,"Perl,Java,PHP,C#,Python,C++,JavaScript,Haskell,Go,D,PigLatin,CMake,Makefile,Shell,Batchfile",Perl,1045,https://api.github.com/users/tobie,https://api.github.com/repos/tobie/ua-parser/languages,https://api.github.com/repos/tobie/ua-parser/contributors
yarrick,pingfs,yarrick/pingfs,1907,"ZÌ_rich, Switzerland",ch,"C,Makefile",C,79,https://api.github.com/users/yarrick,https://api.github.com/repos/yarrick/pingfs/languages,https://api.github.com/repos/yarrick/pingfs/contributors
PX4,Firmware,PX4/Firmware,1899,Zurich,ch,"C++,C,Python,CMake,Shell,NSIS,Makefile,Perl,Groovy,Matlab,XSLT,HTML,Io,GDB",C++,27349,https://api.github.com/users/PX4,https://api.github.com/repos/PX4/Firmware/languages,https://api.github.com/repos/PX4/Firmware/contributors
pstadler,keybase-gpg-github,pstadler/keybase-gpg-github,1895,"ZÌ_rich, Switzerland",ch,,,38,https://api.github.com/users/pstadler,https://api.github.com/repos/pstadler/keybase-gpg-github/languages,https://api.github.com/repos/pstadler/keybase-gpg-github/contributors
mpospese,MPFoldTransition,mpospese/MPFoldTransition,1889,Switzerland,ch,Objective-C,Objective-C,66,https://api.github.com/users/mpospese,https://api.github.com/repos/mpospese/MPFoldTransition/languages,https://api.github.com/repos/mpospese/MPFoldTransition/contributors
getflourish,Sketch-Style-Inventory,getflourish/Sketch-Style-Inventory,1824,ZÌ_rich,ch,JavaScript,JavaScript,294,https://api.github.com/users/getflourish,https://api.github.com/repos/getflourish/Sketch-Style-Inventory/languages,https://api.github.com/repos/getflourish/Sketch-Style-Inventory/contributors
jaspervdj,hakyll,jaspervdj/hakyll,1804,"Zurich, Switzerland",ch,"Haskell,HTML,CSS,Shell,Makefile",Haskell,1886,https://api.github.com/users/jaspervdj,https://api.github.com/repos/jaspervdj/hakyll/languages,https://api.github.com/repos/jaspervdj/hakyll/contributors
noelboss,featherlight,noelboss/featherlight,1750,Switzerland,ch,"JavaScript,HTML,CSS",JavaScript,735,https://api.github.com/users/noelboss,https://api.github.com/repos/noelboss/featherlight/languages,https://api.github.com/repos/noelboss/featherlight/contributors
molnarg,node-http2,molnarg/node-http2,1727,"Zurich, Switzerland",ch,JavaScript,JavaScript,815,https://api.github.com/users/molnarg,https://api.github.com/repos/molnarg/node-http2/languages,https://api.github.com/repos/molnarg/node-http2/contributors
ProtonMail,WebClient,ProtonMail/WebClient,1718,"Geneva, Switzerland",ch,"JavaScript,HTML,CSS,Shell,Makefile",JavaScript,4926,https://api.github.com/users/ProtonMail,https://api.github.com/repos/ProtonMail/WebClient/languages,https://api.github.com/repos/ProtonMail/WebClient/contributors
pstadler,flightplan,pstadler/flightplan,1708,"ZÌ_rich, Switzerland",ch,JavaScript,JavaScript,316,https://api.github.com/users/pstadler,https://api.github.com/repos/pstadler/flightplan/languages,https://api.github.com/repos/pstadler/flightplan/contributors
ruflin,Elastica,ruflin/Elastica,1702,Zurich,ch,"PHP,Makefile,Shell",PHP,3090,https://api.github.com/users/ruflin,https://api.github.com/repos/ruflin/Elastica/languages,https://api.github.com/repos/ruflin/Elastica/contributors
nelmio,alice,nelmio/alice,1685,"Zurich, Switzerland",ch,"PHP,Makefile",PHP,991,https://api.github.com/users/nelmio,https://api.github.com/repos/nelmio/alice/languages,https://api.github.com/repos/nelmio/alice/contributors
bndr,pipreqs,bndr/pipreqs,1675,"Zurich, Switzerland",ch,"Python,Makefile",Python,334,https://api.github.com/users/bndr,https://api.github.com/repos/bndr/pipreqs/languages,https://api.github.com/repos/bndr/pipreqs/contributors
danielkummer,git-flow-cheatsheet,danielkummer/git-flow-cheatsheet,1667,"ZÌ_rich, Switzerland",ch,"HTML,CSS",HTML,330,https://api.github.com/users/danielkummer,https://api.github.com/repos/danielkummer/git-flow-cheatsheet/languages,https://api.github.com/repos/danielkummer/git-flow-cheatsheet/contributors
lucas-clemente,quic-go,lucas-clemente/quic-go,1661,Zurich,ch,"Go,Shell,Dockerfile",Go,2961,https://api.github.com/users/lucas-clemente,https://api.github.com/repos/lucas-clemente/quic-go/languages,https://api.github.com/repos/lucas-clemente/quic-go/contributors
rogerdudler,git-guide,rogerdudler/git-guide,1633,"St. Gallen, Switzerland",ch,"HTML,JavaScript,CSS",HTML,390,https://api.github.com/users/rogerdudler,https://api.github.com/repos/rogerdudler/git-guide/languages,https://api.github.com/repos/rogerdudler/git-guide/contributors
videlalvaro,gifsockets,videlalvaro/gifsockets,1629,Zurich,ch,"Java,Clojure",Java,20,https://api.github.com/users/videlalvaro,https://api.github.com/repos/videlalvaro/gifsockets/languages,https://api.github.com/repos/videlalvaro/gifsockets/contributors
akosma,SwiftMoment,akosma/SwiftMoment,1609,"Zurich, Switzerland",ch,"Swift,Ruby,Shell,Objective-C,Dockerfile",Swift,301,https://api.github.com/users/akosma,https://api.github.com/repos/akosma/SwiftMoment/languages,https://api.github.com/repos/akosma/SwiftMoment/contributors
