owner,name,fullName,numberOfStars,country,language
wsargent,docker-cheat-sheet,wsargent/docker-cheat-sheet,14130,us,
danielmiessler,SecLists,danielmiessler/SecLists,14097,us,PHP
afollestad,material-dialogs,afollestad/material-dialogs,14043,us,Kotlin
naptha,tesseract.js,naptha/tesseract.js,14036,us,JavaScript
jaredhanson,passport,jaredhanson/passport,13996,us,JavaScript
madrobby,zepto,madrobby/zepto,13977,us,HTML
HubSpot,pace,HubSpot/pace,13904,us,CSS
legomushroom,mojs,legomushroom/mojs,13777,us,JavaScript
facebook,draft-js,facebook/draft-js,13665,us,JavaScript
wycats,handlebars.js,wycats/handlebars.js,13653,us,JavaScript
donnemartin,data-science-ipython-notebooks,donnemartin/data-science-ipython-notebooks,13546,us,Python
github,hub,github/hub,13461,us,Go
desandro,masonry,desandro/masonry,13394,us,HTML
rapid7,metasploit-framework,rapid7/metasploit-framework,13284,us,Ruby
buunguyen,octotree,buunguyen/octotree,13263,us,JavaScript
hashicorp,consul,hashicorp/consul,13229,us,Go
etsy,statsd,etsy/statsd,13220,us,JavaScript
hashicorp,terraform,hashicorp/terraform,13199,us,Go
airbnb,lottie-web,airbnb/lottie-web,13126,us,JavaScript
alebcay,awesome-shell,alebcay/awesome-shell,13080,us,
ionic-team,ionicons,ionic-team/ionicons,12981,us,HTML
facebook,osquery,facebook/osquery,12973,us,C++
tuvtran,project-based-learning,tuvtran/project-based-learning,12910,us,
fbsamples,f8app,fbsamples/f8app,12872,us,JavaScript
altercation,solarized,altercation/solarized,12831,us,Vim script
AllThingsSmitty,css-protips,AllThingsSmitty/css-protips,12816,us,
spf13,spf13-vim,spf13/spf13-vim,12811,us,Vim script
vuetifyjs,vuetify,vuetifyjs/vuetify,12745,us,JavaScript
react-native-training,react-native-elements,react-native-training/react-native-elements,12704,us,JavaScript
facebook,prepack,facebook/prepack,12698,us,JavaScript
twbs,bootstrap-sass,twbs/bootstrap-sass,12682,us,Ruby
