owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
puikinsh,gentelella,puikinsh/gentelella,15491,"Riga, Latvia",lv,"HTML,CSS,JavaScript",HTML,496,https://api.github.com/users/puikinsh,https://api.github.com/repos/puikinsh/gentelella/languages,https://api.github.com/repos/puikinsh/gentelella/contributors
lauris,awesome-scala,lauris/awesome-scala,6204,Latvia,lv,Python,Python,844,https://api.github.com/users/lauris,https://api.github.com/repos/lauris/awesome-scala/languages,https://api.github.com/repos/lauris/awesome-scala/contributors
fancyapps,fancybox,fancyapps/fancybox,5710,"IkÁ€áile, Latvija (Latvia)",lv,"JavaScript,CSS",JavaScript,246,https://api.github.com/users/fancyapps,https://api.github.com/repos/fancyapps/fancybox/languages,https://api.github.com/repos/fancyapps/fancybox/contributors
puikinsh,Bootstrap-Admin-Template,puikinsh/Bootstrap-Admin-Template,2587,"Riga, Latvia",lv,"HTML,JavaScript,CSS,PHP",HTML,443,https://api.github.com/users/puikinsh,https://api.github.com/repos/puikinsh/Bootstrap-Admin-Template/languages,https://api.github.com/repos/puikinsh/Bootstrap-Admin-Template/contributors
ruslanskorb,RSKImageCropper,ruslanskorb/RSKImageCropper,2087,"Riga, Latvia",lv,"Objective-C,Ruby,Makefile",Objective-C,358,https://api.github.com/users/ruslanskorb,https://api.github.com/repos/ruslanskorb/RSKImageCropper/languages,https://api.github.com/repos/ruslanskorb/RSKImageCropper/contributors
arthepsy,ssh-audit,arthepsy/ssh-audit,2065,"R€Çga, Latvia",lv,"Python,Shell",Python,265,https://api.github.com/users/arthepsy,https://api.github.com/repos/arthepsy/ssh-audit/languages,https://api.github.com/repos/arthepsy/ssh-audit/contributors
ChiliLabs,CHIPageControl,ChiliLabs/CHIPageControl,1934,"Riga, Latvia",lv,"Swift,Ruby,Objective-C",Swift,32,https://api.github.com/users/ChiliLabs,https://api.github.com/repos/ChiliLabs/CHIPageControl/languages,https://api.github.com/repos/ChiliLabs/CHIPageControl/contributors
