owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
nodemailer,nodemailer,nodemailer/nodemailer,9914,"Tallinn, Estonia",ee,"JavaScript,HTML",JavaScript,951,https://api.github.com/users/nodemailer,https://api.github.com/repos/nodemailer/nodemailer/languages,https://api.github.com/repos/nodemailer/nodemailer/contributors
Voog,wysihtml,Voog/wysihtml,3263,"Tartu, Estonia",ee,"JavaScript,HTML",JavaScript,983,https://api.github.com/users/Voog,https://api.github.com/repos/Voog/wysihtml/languages,https://api.github.com/repos/Voog/wysihtml/contributors
2ndalpha,gasmask,2ndalpha/gasmask,2356,"Tartu, Estonia",ee,"Objective-C,C,AppleScript,Shell,HTML,CSS,Ruby",Objective-C,203,https://api.github.com/users/2ndalpha,https://api.github.com/repos/2ndalpha/gasmask/languages,https://api.github.com/repos/2ndalpha/gasmask/contributors
