owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
erming,shout,erming/shout,3805,"MalmÌ¦, Sweden",se,"JavaScript,CSS,HTML,Smarty",JavaScript,976,https://api.github.com/users/erming,https://api.github.com/repos/erming/shout/languages,https://api.github.com/repos/erming/shout/contributors
chrippa,livestreamer,chrippa/livestreamer,3616,"Stockholm, Sweden",se,"Python,NSIS,Shell",Python,1574,https://api.github.com/users/chrippa,https://api.github.com/repos/chrippa/livestreamer/languages,https://api.github.com/repos/chrippa/livestreamer/contributors
hakimel,css,hakimel/css,3520,"Stockholm, Sweden",se,"JavaScript,CSS,HTML",JavaScript,30,https://api.github.com/users/hakimel,https://api.github.com/repos/hakimel/css/languages,https://api.github.com/repos/hakimel/css/contributors
JoelBesada,activate-power-mode,JoelBesada/activate-power-mode,3507,"Stockholm, Sweden",se,"CoffeeScript,CSS",CoffeeScript,355,https://api.github.com/users/JoelBesada,https://api.github.com/repos/JoelBesada/activate-power-mode/languages,https://api.github.com/repos/JoelBesada/activate-power-mode/contributors
Bogdan-Lyashenko,Under-the-hood-ReactJS,Bogdan-Lyashenko/Under-the-hood-ReactJS,3402,"Stockholm, Sweden",se,"JavaScript,HTML,CSS",JavaScript,270,https://api.github.com/users/Bogdan-Lyashenko,https://api.github.com/repos/Bogdan-Lyashenko/Under-the-hood-ReactJS/languages,https://api.github.com/repos/Bogdan-Lyashenko/Under-the-hood-ReactJS/contributors
dfahlander,Dexie.js,dfahlander/Dexie.js,3275,Stockholm,se,"JavaScript,TypeScript,Shell,HTML",JavaScript,1356,https://api.github.com/users/dfahlander,https://api.github.com/repos/dfahlander/Dexie.js/languages,https://api.github.com/repos/dfahlander/Dexie.js/contributors
aziz,PlainTasks,aziz/PlainTasks,2938,"Gothenburg, Sweden",se,"Python,HTML",Python,440,https://api.github.com/users/aziz,https://api.github.com/repos/aziz/PlainTasks/languages,https://api.github.com/repos/aziz/PlainTasks/contributors
felipernb,algorithms.js,felipernb/algorithms.js,2884,"Stockholm, Sweden",se,"JavaScript,Makefile",JavaScript,518,https://api.github.com/users/felipernb,https://api.github.com/repos/felipernb/algorithms.js/languages,https://api.github.com/repos/felipernb/algorithms.js/contributors
JoelBesada,scrollpath,JoelBesada/scrollpath,2841,"Stockholm, Sweden",se,"JavaScript,CSS",JavaScript,35,https://api.github.com/users/JoelBesada,https://api.github.com/repos/JoelBesada/scrollpath/languages,https://api.github.com/repos/JoelBesada/scrollpath/contributors
martenbjork,github-xp,martenbjork/github-xp,2747,Stockholm,se,,,68,https://api.github.com/users/martenbjork,https://api.github.com/repos/martenbjork/github-xp/languages,https://api.github.com/repos/martenbjork/github-xp/contributors
RobertGummesson,BuildTimeAnalyzer-for-Xcode,RobertGummesson/BuildTimeAnalyzer-for-Xcode,2692,Sweden,se,"Swift,Objective-C",Swift,306,https://api.github.com/users/RobertGummesson,https://api.github.com/repos/RobertGummesson/BuildTimeAnalyzer-for-Xcode/languages,https://api.github.com/repos/RobertGummesson/BuildTimeAnalyzer-for-Xcode/contributors
johannilsson,android-pulltorefresh,johannilsson/android-pulltorefresh,2538,"Stockholm, Sweden",se,Java,Java,200,https://api.github.com/users/johannilsson,https://api.github.com/repos/johannilsson/android-pulltorefresh/languages,https://api.github.com/repos/johannilsson/android-pulltorefresh/contributors
marmelroy,PhoneNumberKit,marmelroy/PhoneNumberKit,2523,"Stockholm, Sweden",se,"Swift,Ruby,Shell,Objective-C",Swift,623,https://api.github.com/users/marmelroy,https://api.github.com/repos/marmelroy/PhoneNumberKit/languages,https://api.github.com/repos/marmelroy/PhoneNumberKit/contributors
maciekish,iReSign,maciekish/iReSign,2459,"Stockholm, Sweden",se,Objective-C,Objective-C,72,https://api.github.com/users/maciekish,https://api.github.com/repos/maciekish/iReSign/languages,https://api.github.com/repos/maciekish/iReSign/contributors
eriklindernoren,Keras-GAN,eriklindernoren/Keras-GAN,2437,"LinkÌ¦ping, Sweden",se,"Python,Shell",Python,266,https://api.github.com/users/eriklindernoren,https://api.github.com/repos/eriklindernoren/Keras-GAN/languages,https://api.github.com/repos/eriklindernoren/Keras-GAN/contributors
AsynkronIT,protoactor-go,AsynkronIT/protoactor-go,2299,"Stockholm, Sweden",se,"Go,Makefile,Batchfile,Shell",Go,1260,https://api.github.com/users/AsynkronIT,https://api.github.com/repos/AsynkronIT/protoactor-go/languages,https://api.github.com/repos/AsynkronIT/protoactor-go/contributors
hakimel,Meny,hakimel/Meny,2293,"Stockholm, Sweden",se,"JavaScript,HTML,CSS",JavaScript,80,https://api.github.com/users/hakimel,https://api.github.com/repos/hakimel/Meny/languages,https://api.github.com/repos/hakimel/Meny/contributors
DanielRapp,doppler,DanielRapp/doppler,2247,"LinkÌ¦ping, Sweden",se,"JavaScript,HTML",JavaScript,28,https://api.github.com/users/DanielRapp,https://api.github.com/repos/DanielRapp/doppler/languages,https://api.github.com/repos/DanielRapp/doppler/contributors
edenhill,librdkafka,edenhill/librdkafka,2176,"RÌ´nÌ_s, Sweden",se,"C,C++,Shell,Python,CMake,Makefile,Objective-C,Batchfile,Java,PowerShell,Emacs Lisp",C,2780,https://api.github.com/users/edenhill,https://api.github.com/repos/edenhill/librdkafka/languages,https://api.github.com/repos/edenhill/librdkafka/contributors
esnme,ultrajson,esnme/ultrajson,2165,"Uppsala, Sweden",se,"C,Python,C++,Makefile",C,427,https://api.github.com/users/esnme,https://api.github.com/repos/esnme/ultrajson/languages,https://api.github.com/repos/esnme/ultrajson/contributors
Jahaja,psdash,Jahaja/psdash,2139,"Uppsala, Sweden",se,"Python,HTML,CSS,JavaScript,Shell",Python,301,https://api.github.com/users/Jahaja,https://api.github.com/repos/Jahaja/psdash/languages,https://api.github.com/repos/Jahaja/psdash/contributors
madebybowtie,FlagKit,madebybowtie/FlagKit,2130,"Stockholm, Sweden",se,"Swift,Objective-C,Ruby",Swift,204,https://api.github.com/users/madebybowtie,https://api.github.com/repos/madebybowtie/FlagKit/languages,https://api.github.com/repos/madebybowtie/FlagKit/contributors
JagCesar,iOS-blur,JagCesar/iOS-blur,2117,"Stockholm, Sweden",se,"Objective-C,Ruby",Objective-C,47,https://api.github.com/users/JagCesar,https://api.github.com/repos/JagCesar/iOS-blur/languages,https://api.github.com/repos/JagCesar/iOS-blur/contributors
kaishin,Gifu,kaishin/Gifu,2105,Stockholm,se,"Swift,Ruby,Objective-C,Shell",Swift,247,https://api.github.com/users/kaishin,https://api.github.com/repos/kaishin/Gifu/languages,https://api.github.com/repos/kaishin/Gifu/contributors
olov,ng-annotate,olov/ng-annotate,2101,"LinkÌ¦ping, Sweden",se,"JavaScript,Shell,CoffeeScript",JavaScript,511,https://api.github.com/users/olov,https://api.github.com/repos/olov/ng-annotate/languages,https://api.github.com/repos/olov/ng-annotate/contributors
lindell,JsBarcode,lindell/JsBarcode,2095,Stockholm,se,"JavaScript,HTML,CSS",JavaScript,702,https://api.github.com/users/lindell,https://api.github.com/repos/lindell/JsBarcode/languages,https://api.github.com/repos/lindell/JsBarcode/contributors
schteppe,cannon.js,schteppe/cannon.js,2082,"Stockholm, Sweden",se,"JavaScript,HTML,CSS",JavaScript,1104,https://api.github.com/users/schteppe,https://api.github.com/repos/schteppe/cannon.js/languages,https://api.github.com/repos/schteppe/cannon.js/contributors
mridgers,clink,mridgers/clink,2074,"Stockholm, Sweden",se,"C,C++,HTML,TeX,Perl,Lua,Roff,Shell,Makefile,NSIS,CSS,Batchfile",C,2145,https://api.github.com/users/mridgers,https://api.github.com/repos/mridgers/clink/languages,https://api.github.com/repos/mridgers/clink/contributors
fisshy,react-scroll,fisshy/react-scroll,2059,Sweden,se,JavaScript,JavaScript,512,https://api.github.com/users/fisshy,https://api.github.com/repos/fisshy/react-scroll/languages,https://api.github.com/repos/fisshy/react-scroll/contributors
happi,theBeamBook,happi/theBeamBook,2001,"Stockholm, Sweden",se,"Erlang,C,Makefile,Assembly,Elixir,E,OpenEdge ABL,Shell",Erlang,276,https://api.github.com/users/happi,https://api.github.com/repos/happi/theBeamBook/languages,https://api.github.com/repos/happi/theBeamBook/contributors
happypancake,react-native-tab-navigator,happypancake/react-native-tab-navigator,1984,"Stockholm, Sweden",se,"JavaScript,Objective-C,Python,Java,Ruby",JavaScript,96,https://api.github.com/users/happypancake,https://api.github.com/repos/happypancake/react-native-tab-navigator/languages,https://api.github.com/repos/happypancake/react-native-tab-navigator/contributors
pahen,madge,pahen/madge,1966,"Gothenburg, Sweden",se,"JavaScript,Shell,TypeScript",JavaScript,444,https://api.github.com/users/pahen,https://api.github.com/repos/pahen/madge/languages,https://api.github.com/repos/pahen/madge/contributors
spotify,helios,spotify/helios,1939,"Stockholm, Sweden",se,"Java,Shell,Python,Dockerfile,Makefile",Java,2469,https://api.github.com/users/spotify,https://api.github.com/repos/spotify/helios/languages,https://api.github.com/repos/spotify/helios/contributors
marmelroy,PeekPop,marmelroy/PeekPop,1936,"Stockholm, Sweden",se,"Swift,Objective-C,Ruby,Shell",Swift,90,https://api.github.com/users/marmelroy,https://api.github.com/repos/marmelroy/PeekPop/languages,https://api.github.com/repos/marmelroy/PeekPop/contributors
