owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
lektor,lektor,lektor/lektor,2849,Austria,at,"Python,JavaScript,HTML,CSS,Shell,Makefile",Python,742,https://api.github.com/users/lektor,https://api.github.com/repos/lektor/lektor/languages,https://api.github.com/repos/lektor/lektor/contributors
xenolf,lego,xenolf/lego,2786,Austria,at,"Go,Makefile,Dockerfile,Roff",Go,741,https://api.github.com/users/xenolf,https://api.github.com/repos/xenolf/lego/languages,https://api.github.com/repos/xenolf/lego/contributors
serratus,quaggaJS,serratus/quaggaJS,2716,"Graz, Austria",at,"JavaScript,HTML,CSS,Python,Ruby",JavaScript,414,https://api.github.com/users/serratus,https://api.github.com/repos/serratus/quaggaJS/languages,https://api.github.com/repos/serratus/quaggaJS/contributors
steipete,PSTCollectionView,steipete/PSTCollectionView,2529,"Vienna, Austria",at,"Objective-C,Ruby",Objective-C,669,https://api.github.com/users/steipete,https://api.github.com/repos/steipete/PSTCollectionView/languages,https://api.github.com/repos/steipete/PSTCollectionView/contributors
sehmaschine,django-grappelli,sehmaschine/django-grappelli,2404,"Vienna, Austria",at,"HTML,CSS,JavaScript,Python,Ruby",HTML,1784,https://api.github.com/users/sehmaschine,https://api.github.com/repos/sehmaschine/django-grappelli/languages,https://api.github.com/repos/sehmaschine/django-grappelli/contributors
inspirit,jsfeat,inspirit/jsfeat,2350,"Vienna, Austria",at,JavaScript,JavaScript,50,https://api.github.com/users/inspirit,https://api.github.com/repos/inspirit/jsfeat/languages,https://api.github.com/repos/inspirit/jsfeat/contributors
mikepenz,FastAdapter,mikepenz/FastAdapter,2344,"Linz, Austria",at,"Java,Shell,Ruby",Java,1397,https://api.github.com/users/mikepenz,https://api.github.com/repos/mikepenz/FastAdapter/languages,https://api.github.com/repos/mikepenz/FastAdapter/contributors
mitsuhiko,flask-sqlalchemy,mitsuhiko/flask-sqlalchemy,2234,Austria,at,"Python,Makefile",Python,505,https://api.github.com/users/mitsuhiko,https://api.github.com/repos/mitsuhiko/flask-sqlalchemy/languages,https://api.github.com/repos/mitsuhiko/flask-sqlalchemy/contributors
markushi,android-ui,markushi/android-ui,2228,Austria,at,Java,Java,13,https://api.github.com/users/markushi,https://api.github.com/repos/markushi/android-ui/languages,https://api.github.com/repos/markushi/android-ui/contributors
Gamua,Starling-Framework,Gamua/Starling-Framework,2187,Austria,at,"ActionScript,Ruby,Shell",ActionScript,2221,https://api.github.com/users/Gamua,https://api.github.com/repos/Gamua/Starling-Framework/languages,https://api.github.com/repos/Gamua/Starling-Framework/contributors
mdbloice,Augmentor,mdbloice/Augmentor,2187,"Graz, Austria",at,"Python,Jupyter Notebook",Python,562,https://api.github.com/users/mdbloice,https://api.github.com/repos/mdbloice/Augmentor/languages,https://api.github.com/repos/mdbloice/Augmentor/contributors
mikepenz,AboutLibraries,mikepenz/AboutLibraries,2147,"Linz, Austria",at,"Java,JavaScript,CSS,HTML,Python,Ruby",Java,1327,https://api.github.com/users/mikepenz,https://api.github.com/repos/mikepenz/AboutLibraries/languages,https://api.github.com/repos/mikepenz/AboutLibraries/contributors
mxstbr,sharingbuttons.io,mxstbr/sharingbuttons.io,2094,"Vienna, Austria",at,"JavaScript,CSS,HTML",JavaScript,266,https://api.github.com/users/mxstbr,https://api.github.com/repos/mxstbr/sharingbuttons.io/languages,https://api.github.com/repos/mxstbr/sharingbuttons.io/contributors
michaelbromley,angularUtils,michaelbromley/angularUtils,2039,"Vienna, Austria",at,"JavaScript,HTML,CSS",JavaScript,331,https://api.github.com/users/michaelbromley,https://api.github.com/repos/michaelbromley/angularUtils/languages,https://api.github.com/repos/michaelbromley/angularUtils/contributors
steipete,PSStackedView,steipete/PSStackedView,2027,"Vienna, Austria",at,"Objective-C,C,Ruby",Objective-C,265,https://api.github.com/users/steipete,https://api.github.com/repos/steipete/PSStackedView/languages,https://api.github.com/repos/steipete/PSStackedView/contributors
myell0w,MTStatusBarOverlay,myell0w/MTStatusBarOverlay,1993,Vienna,at,"Objective-C,Ruby",Objective-C,306,https://api.github.com/users/myell0w,https://api.github.com/repos/myell0w/MTStatusBarOverlay/languages,https://api.github.com/repos/myell0w/MTStatusBarOverlay/contributors
omnidan,redux-undo,omnidan/redux-undo,1973,"Vienna, Austria",at,JavaScript,JavaScript,426,https://api.github.com/users/omnidan,https://api.github.com/repos/omnidan/redux-undo/languages,https://api.github.com/repos/omnidan/redux-undo/contributors
mariohahn,MHVideoPhotoGallery,mariohahn/MHVideoPhotoGallery,1971,Vienna ,at,"Objective-C,Ruby",Objective-C,419,https://api.github.com/users/mariohahn,https://api.github.com/repos/mariohahn/MHVideoPhotoGallery/languages,https://api.github.com/repos/mariohahn/MHVideoPhotoGallery/contributors
aschuch,StatefulViewController,aschuch/StatefulViewController,1971,"Vienna, Austria",at,"Swift,Ruby,Objective-C",Swift,214,https://api.github.com/users/aschuch,https://api.github.com/repos/aschuch/StatefulViewController/languages,https://api.github.com/repos/aschuch/StatefulViewController/contributors
nefarius,ScpToolkit,nefarius/ScpToolkit,1826,Austria,at,"C#,C++,C,Batchfile",C#,1174,https://api.github.com/users/nefarius,https://api.github.com/repos/nefarius/ScpToolkit/languages,https://api.github.com/repos/nefarius/ScpToolkit/contributors
mikepenz,LollipopShowcase,mikepenz/LollipopShowcase,1802,"Linz, Austria",at,Java,Java,83,https://api.github.com/users/mikepenz,https://api.github.com/repos/mikepenz/LollipopShowcase/languages,https://api.github.com/repos/mikepenz/LollipopShowcase/contributors
mitsuhiko,pipsi,mitsuhiko/pipsi,1735,Austria,at,Python,Python,269,https://api.github.com/users/mitsuhiko,https://api.github.com/repos/mitsuhiko/pipsi/languages,https://api.github.com/repos/mitsuhiko/pipsi/contributors
mherrmann,fbs,mherrmann/fbs,1644,"Vienna, Austria",at,"Python,Shell,AppleScript",Python,89,https://api.github.com/users/mherrmann,https://api.github.com/repos/mherrmann/fbs/languages,https://api.github.com/repos/mherrmann/fbs/contributors
cocur,slugify,cocur/slugify,1610,"Vienna, Europe",at,PHP,PHP,481,https://api.github.com/users/cocur,https://api.github.com/repos/cocur/slugify/languages,https://api.github.com/repos/cocur/slugify/contributors
