owner,name,fullName,numberOfStars,country,language
255kb,stack-on-a-budget,255kb/stack-on-a-budget,7053,lu,
andreafabrizi,Dropbox-Uploader,andreafabrizi/Dropbox-Uploader,5421,lu,Shell
gcuisinier,jenv,gcuisinier/jenv,2005,lu,Shell
luispedro,BuildingMachineLearningSystemsWithPython,luispedro/BuildingMachineLearningSystemsWithPython,1951,lu,Python
