owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
Kristories,awesome-guidelines,Kristories/awesome-guidelines,3859,Jakarta,id,JavaScript,JavaScript,74,https://api.github.com/users/Kristories,https://api.github.com/repos/Kristories/awesome-guidelines/languages,https://api.github.com/repos/Kristories/awesome-guidelines/contributors
zetbaitsu,Compressor,zetbaitsu/Compressor,3715,"Depok, Jawa Barat, Indonesia",id,Java,Java,50,https://api.github.com/users/zetbaitsu,https://api.github.com/repos/zetbaitsu/Compressor/languages,https://api.github.com/repos/zetbaitsu/Compressor/contributors
faisalman,ua-parser-js,faisalman/ua-parser-js,3042,"Bandung, Indonesia",id,JavaScript,JavaScript,639,https://api.github.com/users/faisalman,https://api.github.com/repos/faisalman/ua-parser-js/languages,https://api.github.com/repos/faisalman/ua-parser-js/contributors
fians,Waves,fians/Waves,3033,"Jakarta, Indonesia",id,"JavaScript,CSS",JavaScript,445,https://api.github.com/users/fians,https://api.github.com/repos/fians/Waves/languages,https://api.github.com/repos/fians/Waves/contributors
Screetsec,TheFatRat,Screetsec/TheFatRat,2098,INDONESIA,id,"Java,C++,C,RenderScript,HTML,Shell,Python,IDL,CSS,Ruby,Prolog,Makefile,CMake,GLSL,Batchfile,C#",Java,710,https://api.github.com/users/Screetsec,https://api.github.com/repos/Screetsec/TheFatRat/languages,https://api.github.com/repos/Screetsec/TheFatRat/contributors
RadhiFadlillah,shiori,RadhiFadlillah/shiori,1819,Indonesia,id,"JavaScript,CSS,Go,HTML",JavaScript,303,https://api.github.com/users/RadhiFadlillah,https://api.github.com/repos/RadhiFadlillah/shiori/languages,https://api.github.com/repos/RadhiFadlillah/shiori/contributors
