owner,name,fullName,numberOfStars,country,language
olucurious,Awesome-ARKit,olucurious/Awesome-ARKit,5857,ng,Swift
OlafenwaMoses,ImageAI,OlafenwaMoses/ImageAI,3486,ng,Python
unicodeveloper,awesome-nextjs,unicodeveloper/awesome-nextjs,2584,ng,
e-oj,Magic-Grid,e-oj/Magic-Grid,2391,ng,JavaScript
