owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
gabrielemariotti,cardslib,gabrielemariotti/cardslib,4771,"Ancona, Italy",it,Java,Java,752,https://api.github.com/users/gabrielemariotti,https://api.github.com/repos/gabrielemariotti/cardslib/languages,https://api.github.com/repos/gabrielemariotti/cardslib/contributors
artf,grapesjs,artf/grapesjs,4573,Italy,it,"JavaScript,HTML,CSS",JavaScript,2036,https://api.github.com/users/artf,https://api.github.com/repos/artf/grapesjs/languages,https://api.github.com/repos/artf/grapesjs/contributors
malcommac,SwiftDate,malcommac/SwiftDate,4100,"Rome, Italy",it,"Swift,Ruby",Swift,1089,https://api.github.com/users/malcommac,https://api.github.com/repos/malcommac/SwiftDate/languages,https://api.github.com/repos/malcommac/SwiftDate/contributors
antirez,kilo,antirez/kilo,3881,"Campobello di Licata, Sicily, Italy",it,"C,Makefile",C,5,https://api.github.com/users/antirez,https://api.github.com/repos/antirez/kilo/languages,https://api.github.com/repos/antirez/kilo/contributors
elrumordelaluz,csshake,elrumordelaluz/csshake,3680,Italy,it,"CSS,HTML,JavaScript",CSS,213,https://api.github.com/users/elrumordelaluz,https://api.github.com/repos/elrumordelaluz/csshake/languages,https://api.github.com/repos/elrumordelaluz/csshake/contributors
gali8,Tesseract-OCR-iOS,gali8/Tesseract-OCR-iOS,3561,Italy,it,"C,C++,Objective-C,Objective-C++,Makefile,Ruby,Python,Shell",C,595,https://api.github.com/users/gali8,https://api.github.com/repos/gali8/Tesseract-OCR-iOS/languages,https://api.github.com/repos/gali8/Tesseract-OCR-iOS/contributors
evilsocket,opensnitch,evilsocket/opensnitch,3219,Italy,it,"Python,Go,C,Makefile,Shell",Python,442,https://api.github.com/users/evilsocket,https://api.github.com/repos/evilsocket/opensnitch/languages,https://api.github.com/repos/evilsocket/opensnitch/contributors
lelylan,betterspecs,lelylan/betterspecs,2975,Italy,it,"HTML,CSS,JavaScript,Ruby",HTML,40,https://api.github.com/users/lelylan,https://api.github.com/repos/lelylan/betterspecs/languages,https://api.github.com/repos/lelylan/betterspecs/contributors
gabrielemariotti,RecyclerViewItemAnimators,gabrielemariotti/RecyclerViewItemAnimators,2951,"Ancona, Italy",it,Java,Java,37,https://api.github.com/users/gabrielemariotti,https://api.github.com/repos/gabrielemariotti/RecyclerViewItemAnimators/languages,https://api.github.com/repos/gabrielemariotti/RecyclerViewItemAnimators/contributors
andreamazz,BubbleTransition,andreamazz/BubbleTransition,2790,"Ferrara, Italy",it,"Swift,Ruby,Objective-C",Swift,200,https://api.github.com/users/andreamazz,https://api.github.com/repos/andreamazz/BubbleTransition/languages,https://api.github.com/repos/andreamazz/BubbleTransition/contributors
claudiodangelis,qr-filetransfer,claudiodangelis/qr-filetransfer,2743,Italy,it,Go,Go,215,https://api.github.com/users/claudiodangelis,https://api.github.com/repos/claudiodangelis/qr-filetransfer/languages,https://api.github.com/repos/claudiodangelis/qr-filetransfer/contributors
gcanti,tcomb-form-native,gcanti/tcomb-form-native,2737,"Milan, Italy",it,JavaScript,JavaScript,322,https://api.github.com/users/gcanti,https://api.github.com/repos/gcanti/tcomb-form-native/languages,https://api.github.com/repos/gcanti/tcomb-form-native/contributors
magomimmo,modern-cljs,magomimmo/modern-cljs,2696,Milan Italy,it,"Clojure,HTML",Clojure,2110,https://api.github.com/users/magomimmo,https://api.github.com/repos/magomimmo/modern-cljs/languages,https://api.github.com/repos/magomimmo/modern-cljs/contributors
evilsocket,bettercap,evilsocket/bettercap,2630,Italy,it,,,1117,https://api.github.com/users/evilsocket,https://api.github.com/repos/evilsocket/bettercap/languages,https://api.github.com/repos/evilsocket/bettercap/contributors
HoraApps,LeafPic,HoraApps/LeafPic,2582,Italy,it,"Java,Kotlin,Shell",Java,1455,https://api.github.com/users/HoraApps,https://api.github.com/repos/HoraApps/LeafPic/languages,https://api.github.com/repos/HoraApps/LeafPic/contributors
corna,me_cleaner,corna/me_cleaner,2556,"Bergamo, Italy",it,Python,Python,85,https://api.github.com/users/corna,https://api.github.com/repos/corna/me_cleaner/languages,https://api.github.com/repos/corna/me_cleaner/contributors
cyrus-and,chrome-remote-interface,cyrus-and/chrome-remote-interface,2518,Pisa / Tuscany / Italy,it,"JavaScript,Shell",JavaScript,572,https://api.github.com/users/cyrus-and,https://api.github.com/repos/cyrus-and/chrome-remote-interface/languages,https://api.github.com/repos/cyrus-and/chrome-remote-interface/contributors
mcollina,mosca,mcollina/mosca,2455,In the clouds above Italy,it,"JavaScript,Shell,HTML",JavaScript,1073,https://api.github.com/users/mcollina,https://api.github.com/repos/mcollina/mosca/languages,https://api.github.com/repos/mcollina/mosca/contributors
uraimo,Awesome-Swift-Playgrounds,uraimo/Awesome-Swift-Playgrounds,2436,Italy,it,Swift,Swift,250,https://api.github.com/users/uraimo,https://api.github.com/repos/uraimo/Awesome-Swift-Playgrounds/languages,https://api.github.com/repos/uraimo/Awesome-Swift-Playgrounds/contributors
oxequa,realize,oxequa/realize,2409,"Lucca, Tuscany - Italy",it,Go,Go,997,https://api.github.com/users/oxequa,https://api.github.com/repos/oxequa/realize/languages,https://api.github.com/repos/oxequa/realize/contributors
parro-it,awesome-micro-npm-packages,parro-it/awesome-micro-npm-packages,2388,"Genoa, Italy",it,,,222,https://api.github.com/users/parro-it,https://api.github.com/repos/parro-it/awesome-micro-npm-packages/languages,https://api.github.com/repos/parro-it/awesome-micro-npm-packages/contributors
mbasso,awesome-wasm,mbasso/awesome-wasm,2387,"Milan, Italy",it,,,273,https://api.github.com/users/mbasso,https://api.github.com/repos/mbasso/awesome-wasm/languages,https://api.github.com/repos/mbasso/awesome-wasm/contributors
andreamazz,AMWaveTransition,andreamazz/AMWaveTransition,2379,"Ferrara, Italy",it,"Objective-C,Ruby",Objective-C,93,https://api.github.com/users/andreamazz,https://api.github.com/repos/andreamazz/AMWaveTransition/languages,https://api.github.com/repos/andreamazz/AMWaveTransition/contributors
lucadegasperi,oauth2-server-laravel,lucadegasperi/oauth2-server-laravel,2378,"South Tyrol, Italy",it,"PHP,Gherkin",PHP,622,https://api.github.com/users/lucadegasperi,https://api.github.com/repos/lucadegasperi/oauth2-server-laravel/languages,https://api.github.com/repos/lucadegasperi/oauth2-server-laravel/contributors
antirez,sds,antirez/sds,2329,"Campobello di Licata, Sicily, Italy",it,"C,Makefile",C,49,https://api.github.com/users/antirez,https://api.github.com/repos/antirez/sds/languages,https://api.github.com/repos/antirez/sds/contributors
verlok,lazyload,verlok/lazyload,2319,"Imola, BO, Italy",it,JavaScript,JavaScript,939,https://api.github.com/users/verlok,https://api.github.com/repos/verlok/lazyload/languages,https://api.github.com/repos/verlok/lazyload/contributors
astrada,google-drive-ocamlfuse,astrada/google-drive-ocamlfuse,2240,"Milan, Italy",it,OCaml,OCaml,614,https://api.github.com/users/astrada,https://api.github.com/repos/astrada/google-drive-ocamlfuse/languages,https://api.github.com/repos/astrada/google-drive-ocamlfuse/contributors
andreamazz,AMPopTip,andreamazz/AMPopTip,2185,"Ferrara, Italy",it,"Swift,Ruby,Objective-C",Swift,448,https://api.github.com/users/andreamazz,https://api.github.com/repos/andreamazz/AMPopTip/languages,https://api.github.com/repos/andreamazz/AMPopTip/contributors
unbit,uwsgi,unbit/uwsgi,2185,Rome,it,"C,Python,C++,Perl,Ruby,Java,Go,Lua,Shell,C#,Clojure,Objective-C,HTML,Perl 6,Makefile,Erlang,XSLT,PHP,ASP",C,6625,https://api.github.com/users/unbit,https://api.github.com/repos/unbit/uwsgi/languages,https://api.github.com/repos/unbit/uwsgi/contributors
antirez,neural-redis,antirez/neural-redis,2066,"Campobello di Licata, Sicily, Italy",it,"C,Makefile",C,93,https://api.github.com/users/antirez,https://api.github.com/repos/antirez/neural-redis/languages,https://api.github.com/repos/antirez/neural-redis/contributors
jiayihu,pretty-algorithms,jiayihu/pretty-algorithms,2021,"Padova, Italy",it,"TypeScript,JavaScript",TypeScript,53,https://api.github.com/users/jiayihu,https://api.github.com/repos/jiayihu/pretty-algorithms/languages,https://api.github.com/repos/jiayihu/pretty-algorithms/contributors
cubiq,add-to-homescreen,cubiq/add-to-homescreen,2000,"Florence, Italy",it,"JavaScript,HTML,CSS",JavaScript,259,https://api.github.com/users/cubiq,https://api.github.com/repos/cubiq/add-to-homescreen/languages,https://api.github.com/repos/cubiq/add-to-homescreen/contributors
antirez,linenoise,antirez/linenoise,1988,"Campobello di Licata, Sicily, Italy",it,"C,Makefile",C,226,https://api.github.com/users/antirez,https://api.github.com/repos/antirez/linenoise/languages,https://api.github.com/repos/antirez/linenoise/contributors
skilion,onedrive,skilion/onedrive,1922,Italy,it,"D,Makefile",D,322,https://api.github.com/users/skilion,https://api.github.com/repos/skilion/onedrive/languages,https://api.github.com/repos/skilion/onedrive/contributors
malcommac,SwiftLocation,malcommac/SwiftLocation,1877,"Rome, Italy",it,"Swift,Ruby",Swift,429,https://api.github.com/users/malcommac,https://api.github.com/repos/malcommac/SwiftLocation/languages,https://api.github.com/repos/malcommac/SwiftLocation/contributors
mbasso,asm-dom,mbasso/asm-dom,1860,"Milan, Italy",it,"C++,JavaScript,Makefile,HTML",C++,423,https://api.github.com/users/mbasso,https://api.github.com/repos/mbasso/asm-dom/languages,https://api.github.com/repos/mbasso/asm-dom/contributors
pmusolino,PMAlertController,pmusolino/PMAlertController,1852,Rome,it,"Swift,Ruby,Objective-C",Swift,214,https://api.github.com/users/pmusolino,https://api.github.com/repos/pmusolino/PMAlertController/languages,https://api.github.com/repos/pmusolino/PMAlertController/contributors
gotev,android-upload-service,gotev/android-upload-service,1773,"Milan, Italy",it,"Java,Ruby,Shell",Java,658,https://api.github.com/users/gotev,https://api.github.com/repos/gotev/android-upload-service/languages,https://api.github.com/repos/gotev/android-upload-service/contributors
BendingSpoons,katana-swift,BendingSpoons/katana-swift,1773,"Milan, Italy",it,"Swift,Ruby,CoffeeScript,Objective-C,Shell",Swift,1113,https://api.github.com/users/BendingSpoons,https://api.github.com/repos/BendingSpoons/katana-swift/languages,https://api.github.com/repos/BendingSpoons/katana-swift/contributors
malcommac,SwiftRichString,malcommac/SwiftRichString,1765,"Rome, Italy",it,"Swift,Ruby",Swift,279,https://api.github.com/users/malcommac,https://api.github.com/repos/malcommac/SwiftRichString/languages,https://api.github.com/repos/malcommac/SwiftRichString/contributors
bfred-it,iphone-inline-video,bfred-it/iphone-inline-video,1724,Southern Italy,it,"JavaScript,HTML",JavaScript,301,https://api.github.com/users/bfred-it,https://api.github.com/repos/bfred-it/iphone-inline-video/languages,https://api.github.com/repos/bfred-it/iphone-inline-video/contributors
felicegattuso,datedropper,felicegattuso/datedropper,1710,"Bologna, Italy",it,"JavaScript,CSS",JavaScript,72,https://api.github.com/users/felicegattuso,https://api.github.com/repos/felicegattuso/datedropper/languages,https://api.github.com/repos/felicegattuso/datedropper/contributors
gcanti,tcomb,gcanti/tcomb,1697,"Milan, Italy",it,"JavaScript,TypeScript",JavaScript,620,https://api.github.com/users/gcanti,https://api.github.com/repos/gcanti/tcomb/languages,https://api.github.com/repos/gcanti/tcomb/contributors
AuroraWright,Luma3DS,AuroraWright/Luma3DS,1691,Italy,it,"C,C++,Objective-C,Assembly,Makefile,Python",C,1393,https://api.github.com/users/AuroraWright,https://api.github.com/repos/AuroraWright/Luma3DS/languages,https://api.github.com/repos/AuroraWright/Luma3DS/contributors
gsscoder,commandline,gsscoder/commandline,1689,Italy,it,,,1564,https://api.github.com/users/gsscoder,https://api.github.com/repos/gsscoder/commandline/languages,https://api.github.com/repos/gsscoder/commandline/contributors
loregr,LGButton,loregr/LGButton,1664,"Lecce, Italy",it,"Swift,Shell,Objective-C,C,Ruby",Swift,37,https://api.github.com/users/loregr,https://api.github.com/repos/loregr/LGButton/languages,https://api.github.com/repos/loregr/LGButton/contributors
neokree,MaterialNavigationDrawer,neokree/MaterialNavigationDrawer,1600,"Biella, Italy",it,Java,Java,221,https://api.github.com/users/neokree,https://api.github.com/repos/neokree/MaterialNavigationDrawer/languages,https://api.github.com/repos/neokree/MaterialNavigationDrawer/contributors
