owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
BoxFactura,pulltorefresh.js,BoxFactura/pulltorefresh.js,3251,MÌ©xico,mx,"JavaScript,HTML,CSS",JavaScript,265,https://api.github.com/users/BoxFactura,https://api.github.com/repos/BoxFactura/pulltorefresh.js/languages,https://api.github.com/repos/BoxFactura/pulltorefresh.js/contributors
IcaliaLabs,Presentr,IcaliaLabs/Presentr,2078,Mexico,mx,"Swift,Ruby,Objective-C",Swift,436,https://api.github.com/users/IcaliaLabs,https://api.github.com/repos/IcaliaLabs/Presentr/languages,https://api.github.com/repos/IcaliaLabs/Presentr/contributors
