owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
olivernn,lunr.js,olivernn/lunr.js,5468,Cape Town,za,"JavaScript,HTML,Makefile,Shell,CSS",JavaScript,601,https://api.github.com/users/olivernn,https://api.github.com/repos/olivernn/lunr.js/languages,https://api.github.com/repos/olivernn/lunr.js/contributors
woocommerce,FlexSlider,woocommerce/FlexSlider,4916,"Cape Town, South Africa",za,"JavaScript,CSS",JavaScript,383,https://api.github.com/users/woocommerce,https://api.github.com/repos/woocommerce/FlexSlider/languages,https://api.github.com/repos/woocommerce/FlexSlider/contributors
woocommerce,woocommerce,woocommerce/woocommerce,4652,"Cape Town, South Africa",za,"PHP,JavaScript,CSS,HTML,Shell,Gherkin",PHP,28431,https://api.github.com/users/woocommerce,https://api.github.com/repos/woocommerce/woocommerce/languages,https://api.github.com/repos/woocommerce/woocommerce/contributors
Xethron,migrations-generator,Xethron/migrations-generator,2179,"Pretoria, South Africa",za,PHP,PHP,220,https://api.github.com/users/Xethron,https://api.github.com/repos/Xethron/migrations-generator/languages,https://api.github.com/repos/Xethron/migrations-generator/contributors
declandewet,vue-meta,declandewet/vue-meta,1703,"Johannesburg, South Africa",za,JavaScript,JavaScript,490,https://api.github.com/users/declandewet,https://api.github.com/repos/declandewet/vue-meta/languages,https://api.github.com/repos/declandewet/vue-meta/contributors
