owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
papers-we-love,papers-we-love,papers-we-love/papers-we-love,31287,"New York, NY",us,,,844,https://api.github.com/users/papers-we-love,https://api.github.com/repos/papers-we-love/papers-we-love/languages,https://api.github.com/repos/papers-we-love/papers-we-love/contributors
zeit,next.js,zeit/next.js,28292,"San Francisco, CA",us,"JavaScript,TypeScript,CSS",JavaScript,2441,https://api.github.com/users/zeit,https://api.github.com/repos/zeit/next.js/languages,https://api.github.com/repos/zeit/next.js/contributors
prakhar1989,awesome-courses,prakhar1989/awesome-courses,25362,"San Francisco, CA",us,,,599,https://api.github.com/users/prakhar1989,https://api.github.com/repos/prakhar1989/awesome-courses/languages,https://api.github.com/repos/prakhar1989/awesome-courses/contributors
serverless,serverless,serverless/serverless,25214,"San Francisco, CA",us,"JavaScript,Java,Kotlin,Go,Python,Shell,Scala,Clojure,Groovy,C#,Makefile,F#,TypeScript,Swift,Ruby,Dockerfile,Batchfile,PHP",JavaScript,8946,https://api.github.com/users/serverless,https://api.github.com/repos/serverless/serverless/languages,https://api.github.com/repos/serverless/serverless/contributors
zeit,hyper,zeit/hyper,25148,"San Francisco, CA",us,"JavaScript,Shell,HTML,Batchfile",JavaScript,1218,https://api.github.com/users/zeit,https://api.github.com/repos/zeit/hyper/languages,https://api.github.com/repos/zeit/hyper/contributors
kdn251,interviews,kdn251/interviews,25064,"New York, New York",us,Java,Java,517,https://api.github.com/users/kdn251,https://api.github.com/repos/kdn251/interviews/languages,https://api.github.com/repos/kdn251/interviews/contributors
almasaeed2010,AdminLTE,almasaeed2010/AdminLTE,24594,United States,us,"HTML,JavaScript,CSS",HTML,1083,https://api.github.com/users/almasaeed2010,https://api.github.com/repos/almasaeed2010/AdminLTE/languages,https://api.github.com/repos/almasaeed2010/AdminLTE/contributors
nylas,nylas-mail,nylas/nylas-mail,24101,"San Francisco, California",us,"JavaScript,CoffeeScript,HTML,CSS,Shell,Python,Visual Basic,PHP,Batchfile",JavaScript,6216,https://api.github.com/users/nylas,https://api.github.com/repos/nylas/nylas-mail/languages,https://api.github.com/repos/nylas/nylas-mail/contributors
minimaxir,big-list-of-naughty-strings,minimaxir/big-list-of-naughty-strings,24088,San Francisco,us,"Python,Go,Shell",Python,314,https://api.github.com/users/minimaxir,https://api.github.com/repos/minimaxir/big-list-of-naughty-strings/languages,https://api.github.com/repos/minimaxir/big-list-of-naughty-strings/contributors
codepath,android_guides,codepath/android_guides,23633,"San Francisco, CA",us,,,51,https://api.github.com/users/codepath,https://api.github.com/repos/codepath/android_guides/languages,https://api.github.com/repos/codepath/android_guides/contributors
videojs,video.js,videojs/video.js,22293,"San Francisco, CA",us,"JavaScript,CSS,Shell,HTML",JavaScript,3298,https://api.github.com/users/videojs,https://api.github.com/repos/videojs/video.js/languages,https://api.github.com/repos/videojs/video.js/contributors
airbnb,lottie-android,airbnb/lottie-android,22125,San Francisco,us,"Java,Kotlin,Shell,JavaScript",Java,1078,https://api.github.com/users/airbnb,https://api.github.com/repos/airbnb/lottie-android/languages,https://api.github.com/repos/airbnb/lottie-android/contributors
MaximAbramchuck,awesome-interview-questions,MaximAbramchuck/awesome-interview-questions,20067,"San Francisco, California",us,,,330,https://api.github.com/users/MaximAbramchuck,https://api.github.com/repos/MaximAbramchuck/awesome-interview-questions/languages,https://api.github.com/repos/MaximAbramchuck/awesome-interview-questions/contributors
github,fetch,github/fetch,20011,"San Francisco, CA",us,"JavaScript,Makefile",JavaScript,660,https://api.github.com/users/github,https://api.github.com/repos/github/fetch/languages,https://api.github.com/repos/github/fetch/contributors
ryanmcdermott,clean-code-javascript,ryanmcdermott/clean-code-javascript,19118,San Francisco,us,JavaScript,JavaScript,461,https://api.github.com/users/ryanmcdermott,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/languages,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/contributors
railsware,upterm,railsware/upterm,18897,"679 Titicus Road, North-Salem, New York,  10560-1801",us,"TypeScript,HTML,Dockerfile",TypeScript,3083,https://api.github.com/users/railsware,https://api.github.com/repos/railsware/upterm/languages,https://api.github.com/repos/railsware/upterm/contributors
Kong,kong,Kong/kong,17516,San Francisco,us,"Lua,Perl,Shell,Makefile",Lua,4207,https://api.github.com/users/Kong,https://api.github.com/repos/Kong/kong/languages,https://api.github.com/repos/Kong/kong/contributors
