owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
modularcode,modular-admin-html,modularcode/modular-admin-html,2133,Yerevan,am,"HTML,JavaScript,CSS",HTML,654,https://api.github.com/users/modularcode,https://api.github.com/repos/modularcode/modular-admin-html/languages,https://api.github.com/repos/modularcode/modular-admin-html/contributors
armcha,Space-Navigation-View,armcha/Space-Navigation-View,1629,Armenia,am,Java,Java,93,https://api.github.com/users/armcha,https://api.github.com/repos/armcha/Space-Navigation-View/languages,https://api.github.com/repos/armcha/Space-Navigation-View/contributors
