owner,name,fullName,numberOfStars,country,language
aksonov,react-native-router-flux,aksonov/react-native-router-flux,7464,si,JavaScript
tomaz,appledoc,tomaz/appledoc,3897,si,Objective-C
biokoda,actordb,biokoda/actordb,1666,si,Erlang
