owner,name,fullName,numberOfStars,country,language
nextapps-de,flexsearch,nextapps-de/flexsearch,5046,de,JavaScript
sebastianbergmann,recursion-context,sebastianbergmann/recursion-context,5042,de,PHP
Graylog2,graylog2-server,Graylog2/graylog2-server,4954,de,Java
sebastianbergmann,object-enumerator,sebastianbergmann/object-enumerator,4941,de,PHP
rusty1s,pytorch_geometric,rusty1s/pytorch_geometric,4895,de,Python
sebastianbergmann,resource-operations,sebastianbergmann/resource-operations,4866,de,PHP
felixse,FluentTerminal,felixse/FluentTerminal,4843,de,C#
phw,peek,phw/peek,4818,de,Vala
sebastianbergmann,object-reflector,sebastianbergmann/object-reflector,4806,de,PHP
SirVer,ultisnips,SirVer/ultisnips,4752,de,Python
hellerve,programming-talks,hellerve/programming-talks,4720,de,Python
zserge,webview,zserge/webview,4709,de,C
0nn0,terminal-mac-cheatsheet,0nn0/terminal-mac-cheatsheet,4677,de,
kay-is,react-from-zero,kay-is/react-from-zero,4615,de,HTML
sebastianbergmann,phpunit-mock-objects,sebastianbergmann/phpunit-mock-objects,4605,de,PHP
aemkei,jsfuck,aemkei/jsfuck,4604,de,JavaScript
felixge,node-style-guide,felixge/node-style-guide,4593,de,JavaScript
sharkdp,hexyl,sharkdp/hexyl,4542,de,Rust
changkun,modern-cpp-tutorial,changkun/modern-cpp-tutorial,4540,de,C++
zserge,lorca,zserge/lorca,4536,de,Go
k0shk0sh,FastHub,k0shk0sh/FastHub,4535,de,Java
lukas2511,dehydrated,lukas2511/dehydrated,4475,de,Shell
oarriaga,face_classification,oarriaga/face_classification,4411,de,Python
SwiftyBeaver,SwiftyBeaver,SwiftyBeaver/SwiftyBeaver,4362,de,Swift
alexaubry,BulletinBoard,alexaubry/BulletinBoard,4355,de,Swift
aalhour,awesome-compilers,aalhour/awesome-compilers,4275,de,
burnash,gspread,burnash/gspread,4267,de,Python
janhuenermann,neurojs,janhuenermann/neurojs,4257,de,JavaScript
wbkd,awesome-d3,wbkd/awesome-d3,4256,de,
qvacua,vimr,qvacua/vimr,4221,de,Swift
SaschaWillems,Vulkan,SaschaWillems/Vulkan,4214,de,C++
theseer,tokenizer,theseer/tokenizer,4214,de,PHP
olivere,elastic,olivere/elastic,4211,de,Go
jopohl,urh,jopohl/urh,4187,de,Python
mixn,carbon-now-cli,mixn/carbon-now-cli,4178,de,JavaScript
mathiasbynens,jquery-placeholder,mathiasbynens/jquery-placeholder,4115,de,JavaScript
blue-yonder,tsfresh,blue-yonder/tsfresh,4088,de,Jupyter Notebook
agentejo,cockpit,agentejo/cockpit,4041,de,JavaScript
doitsujin,dxvk,doitsujin/dxvk,4005,de,C++
rastapasta,mapscii,rastapasta/mapscii,3992,de,JavaScript
nisrulz,android-tips-tricks,nisrulz/android-tips-tricks,3958,de,Java
pkluz,PKRevealController,pkluz/PKRevealController,3947,de,Objective-C
matze,mtheme,matze/mtheme,3936,de,TeX
manuelkiessling,nodebeginner.org,manuelkiessling/nodebeginner.org,3916,de,HTML
photoprism,photoprism,photoprism/photoprism,3886,de,Go
sigalor,whatsapp-web-reveng,sigalor/whatsapp-web-reveng,3870,de,JavaScript
sschmid,Entitas-CSharp,sschmid/Entitas-CSharp,3848,de,C#
dastergon,awesome-sre,dastergon/awesome-sre,3802,de,
automl,auto-sklearn,automl/auto-sklearn,3793,de,Python
cure53,DOMPurify,cure53/DOMPurify,3784,de,JavaScript
colszowka,simplecov,colszowka/simplecov,3779,de,Ruby
brianegan,flutter_architecture_samples,brianegan/flutter_architecture_samples,3726,de,Dart
foosel,OctoPrint,foosel/OctoPrint,3711,de,Python
Airblader,i3,Airblader/i3,3704,de,C
svenstaro,genact,svenstaro/genact,3693,de,Rust
jayfk,statuspage,jayfk/statuspage,3627,de,Python
nikic,FastRoute,nikic/FastRoute,3599,de,PHP
pudo,dataset,pudo/dataset,3596,de,Python
theanalyst,awesome-distributed-systems,theanalyst/awesome-distributed-systems,3591,de,
typhoeus,typhoeus,typhoeus/typhoeus,3566,de,Ruby
marcj,css-element-queries,marcj/css-element-queries,3551,de,JavaScript
phil-opp,blog_os,phil-opp/blog_os,3538,de,HTML
dejan,rails_panel,dejan/rails_panel,3493,de,Ruby
openhab,openhab1-addons,openhab/openhab1-addons,3480,de,Java
svenfuchs,rails-i18n,svenfuchs/rails-i18n,3469,de,Ruby
InterNations,antwort,InterNations/antwort,3461,de,HTML
tealeg,xlsx,tealeg/xlsx,3460,de,Go
lrsjng,h5ai,lrsjng/h5ai,3452,de,JavaScript
visit1985,mdp,visit1985/mdp,3431,de,C
vavr-io,vavr,vavr-io/vavr,3378,de,Java
kikoso,android-stackblur,kikoso/android-stackblur,3367,de,Java
nisrulz,flutter-examples,nisrulz/flutter-examples,3345,de,Dart
drwetter,testssl.sh,drwetter/testssl.sh,3318,de,Shell
siacs,Conversations,siacs/Conversations,3311,de,Java
justadudewhohacks,opencv4nodejs,justadudewhohacks/opencv4nodejs,3301,de,C++
newmarcel,KeepingYouAwake,newmarcel/KeepingYouAwake,3281,de,Objective-C
bigchaindb,bigchaindb,bigchaindb/bigchaindb,3260,de,Python
