owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
jonathantneal,flexibility,jonathantneal/flexibility,4067,"Georgia, USA",ge,"JavaScript,HTML,CSS",JavaScript,53,https://api.github.com/users/jonathantneal,https://api.github.com/repos/jonathantneal/flexibility/languages,https://api.github.com/repos/jonathantneal/flexibility/contributors
jonathantneal,svg4everybody,jonathantneal/svg4everybody,2807,"Georgia, USA",ge,"JavaScript,HTML",JavaScript,200,https://api.github.com/users/jonathantneal,https://api.github.com/repos/jonathantneal/svg4everybody/languages,https://api.github.com/repos/jonathantneal/svg4everybody/contributors
