owner,name,fullName,numberOfStars,country,language
olistic,warriorjs,olistic/warriorjs,8378,uy,JavaScript
diegomura,react-pdf,diegomura/react-pdf,6640,uy,JavaScript
omab,python-social-auth,omab/python-social-auth,2777,uy,Python
omab,django-social-auth,omab/django-social-auth,2541,uy,Python
