owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
DivanteLtd,vue-storefront,DivanteLtd/vue-storefront,2661,"Wrocâaw, Poland",pl,"JavaScript,Vue,CSS,HTML,Dockerfile,Shell",JavaScript,3446,https://api.github.com/users/DivanteLtd,https://api.github.com/repos/DivanteLtd/vue-storefront/languages,https://api.github.com/repos/DivanteLtd/vue-storefront/contributors
fastred,Optimizing-Swift-Build-Times,fastred/Optimizing-Swift-Build-Times,2617,"Warsaw, Poland",pl,Swift,Swift,42,https://api.github.com/users/fastred,https://api.github.com/repos/fastred/Optimizing-Swift-Build-Times/languages,https://api.github.com/repos/fastred/Optimizing-Swift-Build-Times/contributors
m1entus,MZFormSheetController,m1entus/MZFormSheetController,2612,"Cracow, Poland",pl,"Objective-C,Shell,C,Ruby",Objective-C,296,https://api.github.com/users/m1entus,https://api.github.com/repos/m1entus/MZFormSheetController/languages,https://api.github.com/repos/m1entus/MZFormSheetController/contributors
chaps-io,public_activity,chaps-io/public_activity,2573,"Wrocâaw, Poland",pl,"Ruby,Shell,HTML,Roff",Ruby,592,https://api.github.com/users/chaps-io,https://api.github.com/repos/chaps-io/public_activity/languages,https://api.github.com/repos/chaps-io/public_activity/contributors
szwacz,electron-boilerplate,szwacz/electron-boilerplate,2539,"KrakÌ_w, Poland",pl,"JavaScript,HTML,CSS",JavaScript,529,https://api.github.com/users/szwacz,https://api.github.com/repos/szwacz/electron-boilerplate/languages,https://api.github.com/repos/szwacz/electron-boilerplate/contributors
witoldsz,angular-http-auth,witoldsz/angular-http-auth,2489,"Poznaã, Poland",pl,JavaScript,JavaScript,210,https://api.github.com/users/witoldsz,https://api.github.com/repos/witoldsz/angular-http-auth/languages,https://api.github.com/repos/witoldsz/angular-http-auth/contributors
krzysztofzablocki,Playgrounds,krzysztofzablocki/Playgrounds,2461,"Warsaw, Poland",pl,"Objective-C,Shell,Swift,Ruby,C",Objective-C,78,https://api.github.com/users/krzysztofzablocki,https://api.github.com/repos/krzysztofzablocki/Playgrounds/languages,https://api.github.com/repos/krzysztofzablocki/Playgrounds/contributors
luna,luna,luna/luna,2400,"SF @ USA, Krakow @ Poland",pl,"Haskell,C++,C,CMake",Haskell,1029,https://api.github.com/users/luna,https://api.github.com/repos/luna/luna/languages,https://api.github.com/repos/luna/luna/contributors
fcambus,nginx-resources,fcambus/nginx-resources,2251,"Rzeszow, Poland",pl,,,69,https://api.github.com/users/fcambus,https://api.github.com/repos/fcambus/nginx-resources/languages,https://api.github.com/repos/fcambus/nginx-resources/contributors
dbacinski,Design-Patterns-In-Kotlin,dbacinski/Design-Patterns-In-Kotlin,2222,Warsaw,pl,Kotlin,Kotlin,204,https://api.github.com/users/dbacinski,https://api.github.com/repos/dbacinski/Design-Patterns-In-Kotlin/languages,https://api.github.com/repos/dbacinski/Design-Patterns-In-Kotlin/contributors
ZieIony,Carbon,ZieIony/Carbon,2140,Warsaw,pl,Java,Java,512,https://api.github.com/users/ZieIony,https://api.github.com/repos/ZieIony/Carbon/languages,https://api.github.com/repos/ZieIony/Carbon/contributors
sheerun,vim-polyglot,sheerun/vim-polyglot,2121,Poland,pl,"Vim script,Shell,Ruby",Vim script,468,https://api.github.com/users/sheerun,https://api.github.com/repos/sheerun/vim-polyglot/languages,https://api.github.com/repos/sheerun/vim-polyglot/contributors
macbre,phantomas,macbre/phantomas,2094,"Poznaã, Poland",pl,"JavaScript,HTML,Shell,CSS",JavaScript,1811,https://api.github.com/users/macbre,https://api.github.com/repos/macbre/phantomas/languages,https://api.github.com/repos/macbre/phantomas/contributors
juliocesarfort,public-pentesting-reports,juliocesarfort/public-pentesting-reports,2055,"Krakow, Poland",pl,"C,Makefile,Shell",C,57,https://api.github.com/users/juliocesarfort,https://api.github.com/repos/juliocesarfort/public-pentesting-reports/languages,https://api.github.com/repos/juliocesarfort/public-pentesting-reports/contributors
wuub,SublimeREPL,wuub/SublimeREPL,2035,"Warsaw, Poland",pl,"Python,JavaScript,Io,Ruby,Perl",Python,561,https://api.github.com/users/wuub,https://api.github.com/repos/wuub/SublimeREPL/languages,https://api.github.com/repos/wuub/SublimeREPL/contributors
mcharmas,Android-ReactiveLocation,mcharmas/Android-ReactiveLocation,2015,Poland,pl,Java,Java,268,https://api.github.com/users/mcharmas,https://api.github.com/repos/mcharmas/Android-ReactiveLocation/languages,https://api.github.com/repos/mcharmas/Android-ReactiveLocation/contributors
