owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
patrickkunka,mixitup,patrickkunka/mixitup,4120,"London, UK",gb,"JavaScript,HTML,CSS",JavaScript,646,https://api.github.com/users/patrickkunka,https://api.github.com/repos/patrickkunka/mixitup/languages,https://api.github.com/repos/patrickkunka/mixitup/contributors
guardian,frontend,guardian/frontend,4080,London,gb,"HTML,Scala,JavaScript,CSS,Shell,Java,Makefile,Python,Gherkin,Io",HTML,84937,https://api.github.com/users/guardian,https://api.github.com/repos/guardian/frontend/languages,https://api.github.com/repos/guardian/frontend/contributors
benpickles,peity,benpickles/peity,4076,London,gb,"HTML,JavaScript,Ruby,Makefile,CSS",HTML,426,https://api.github.com/users/benpickles,https://api.github.com/repos/benpickles/peity/languages,https://api.github.com/repos/benpickles/peity/contributors
andkulikov,Transitions-Everywhere,andkulikov/Transitions-Everywhere,4061,London,gb,Java,Java,382,https://api.github.com/users/andkulikov,https://api.github.com/repos/andkulikov/Transitions-Everywhere/languages,https://api.github.com/repos/andkulikov/Transitions-Everywhere/contributors
epoberezkin,ajv,epoberezkin/ajv,4041,"London, UK",gb,"JavaScript,Shell",JavaScript,1436,https://api.github.com/users/epoberezkin,https://api.github.com/repos/epoberezkin/ajv/languages,https://api.github.com/repos/epoberezkin/ajv/contributors
arachnys,cabot,arachnys/cabot,4039,"London, UK",gb,"JavaScript,Python,HTML,CSS,Shell",JavaScript,817,https://api.github.com/users/arachnys,https://api.github.com/repos/arachnys/cabot/languages,https://api.github.com/repos/arachnys/cabot/contributors
ProjectDent,ARKit-CoreLocation,ProjectDent/ARKit-CoreLocation,4037,United Kingdom,gb,"Swift,Ruby,Objective-C",Swift,293,https://api.github.com/users/ProjectDent,https://api.github.com/repos/ProjectDent/ARKit-CoreLocation/languages,https://api.github.com/repos/ProjectDent/ARKit-CoreLocation/contributors
thoughtbot,administrate,thoughtbot/administrate,4031,USA & London,gb,"Ruby,HTML,CSS,Shell,JavaScript",Ruby,737,https://api.github.com/users/thoughtbot,https://api.github.com/repos/thoughtbot/administrate/languages,https://api.github.com/repos/thoughtbot/administrate/contributors
hbons,SparkleShare,hbons/SparkleShare,4028,"London, UK",gb,"C#,HTML,Meson,Shell,Batchfile,Dockerfile,XSLT",C#,4762,https://api.github.com/users/hbons,https://api.github.com/repos/hbons/SparkleShare/languages,https://api.github.com/repos/hbons/SparkleShare/contributors
jspahrsummers,libextobjc,jspahrsummers/libextobjc,4004,"London, United Kingdom",gb,"Objective-C,C,Objective-C++",Objective-C,748,https://api.github.com/users/jspahrsummers,https://api.github.com/repos/jspahrsummers/libextobjc/languages,https://api.github.com/repos/jspahrsummers/libextobjc/contributors
