id,name,location,num_watchers,language,newLanguage
34631704,blur-admin,Minsk,8811,JavaScript,javascript
29057,ajenti,"Minsk, Belarus",4251,Python,python
10386240,govalidator,Belarus,2475,Go,go
57358145,RequestPermission,"Belarus, Minsk",1802,Swift,swift
85366893,alerts-pickers,Belarus,1524,,swift
19146673,angular-material-dashboard,"Minsk, Belarus",1220,JavaScript,javascript
