id,name,location,num_watchers,language,newLanguage
988274,lunr.js,Cape Town,3503,JavaScript,javascript
23138,FlexSlider,"Cape Town, South Africa",3372,JavaScript,javascript
15762,woocommerce,"Cape Town, South Africa",3121,PHP,php
8645813,migrations-generator,"Pretoria, South Africa",1877,PHP,php
