owner,name,fullName,numberOfStars,country,language
puikinsh,terminal-in-react,puikinsh/terminal-in-react,14029,lv,HTML
lauris,jQuery-File-Upload,lauris/jQuery-File-Upload,6003,lv,Python
arthepsy,benchmark.js,arthepsy/benchmark.js,1979,lv,Python
ruslanskorb,EasyAndroidAnimations,ruslanskorb/EasyAndroidAnimations,1934,lv,Objective-C
