owner,name,fullName,numberOfStars,country,language
stamparm,MalTrail,stamparm/MalTrail,1750,hr,Python
dmilicic,Android-Clean-Boilerplate,dmilicic/Android-Clean-Boilerplate,1076,hr,Java
janko-m,shrine,janko-m/shrine,875,hr,Ruby
