owner,name,fullName,numberOfStars,country,language
amark,android,amark/android,7657,,JavaScript
futurice,rubocop,futurice/rubocop,7637,,
h2o,prelude,h2o/prelude,7634,,C
fish-shell,rails-style-guide,fish-shell/rails-style-guide,7632,,Shell
MostlyAdequate,projectile,MostlyAdequate/projectile,7632,,JavaScript
so-fancy,clojure-style-guide,so-fancy/clojure-style-guide,7627,,Shell
apache,react-slingshot,apache/react-slingshot,7623,,Java
adobe-webplatform,nanoid,adobe-webplatform/nanoid,7617,,JavaScript
hapijs,browserslist,hapijs/browserslist,7609,,JavaScript
Compass,iodine,Compass/iodine,7603,,CSS
yeasy,pingfs,yeasy/pingfs,7599,,Shell
toml-lang,dehydrated,toml-lang/dehydrated,7559,,
typicode,typeahead.js,typicode/typeahead.js,7558,,JavaScript
quick,lets-chat,quick/lets-chat,7538,,Swift
dingo,offline-first,dingo/offline-first,7521,,PHP
gohugoio,bourbon,gohugoio/bourbon,7516,,Go
commaai,convnetjs,commaai/convnetjs,7504,,C
nginx,Jets.js,nginx/Jets.js,7499,,C
yabwe,CocoaAsyncSocket,yabwe/CocoaAsyncSocket,7482,,JavaScript
Laverna,woocommerce,Laverna/woocommerce,7469,,JavaScript
milligram,hacker101,milligram/hacker101,7416,,CSS
mongodb,react-flight,mongodb/react-flight,7412,,JavaScript
