owner,name,fullName,numberOfStars,country,language
tomaz,appledoc,tomaz/appledoc,2687,si,Objective-C
aksonov,react-native-router-flux,aksonov/react-native-router-flux,2194,si,JavaScript
matej,MBProgressHUD,matej/MBProgressHUD,1470,si,Objective-C
alekseykulikov,backbone-offline,alekseykulikov/backbone-offline,808,si,CoffeeScript
biokoda,actordb,biokoda/actordb,726,si,Erlang
dz0ny,leapcast,dz0ny/leapcast,720,si,Python
