owner,name,fullName,numberOfStars,country,language
HelloZeroNet,ZeroNet,HelloZeroNet/ZeroNet,5263,hu,Python
relatedcode,ParseAlternatives,relatedcode/ParseAlternatives,2300,hu,
asciimoo,drawille,asciimoo/drawille,1670,hu,Python
relatedcode,NotificationChat,relatedcode/NotificationChat,1518,hu,Objective-C
molnarg,node-http2,molnarg/node-http2,1214,hu,JavaScript
asciimoo,searx,asciimoo/searx,928,hu,Python
lorentey,BTree,lorentey/BTree,874,hu,Swift
asciimoo,cssplot,asciimoo/cssplot,781,hu,CSS
